productCode,gross_weight,net_weight,product_type,selling_price
18BRL04856,1.93,1.93,18BRL,21.07
18BRL04855,2.03,2.03,18BRL,21.07
18BRL04854,3.41,3.41,18BRL,21.07
18BRL04853,1.86,1.86,18BRL,21.07
18BRL04851,1.87,1.87,18BRL,21.07
18BRL04850,2.7,2.7,18BRL,21.07
18BRL04849,0.5,0.5,18BRL,21.07
18BRL04848,1.39,1.39,18BRL,21.07
18BRL04847,1.3,1.3,18BRL,21.07
18BRL04846,1.39,1.39,18BRL,21.07
18BRL04843,2.31,2.31,18BRL,21.07
18BRL04840,2.77,2.77,18BRL,21.07
18BRL04841,1.46,1.46,18BRL,21.07
18BRL04838,1.28,1.28,18BRL,21.07
18BRL04837,2.65,2.65,18BRL,21.07
18BRL04839,1.69,1.69,18BRL,21.07
18BRL04836,10.38,10.38,18BRL,21.07
18BRL04833,0.34,0.34,18BRL,21.07
18BRL04831,1.42,1.42,18BRL,21.07
18BRL04827,0.94,0.94,18BRL,21.07
18BRL04825,0.72,0.72,18BRL,21.07
18BRL04824,3.17,3.17,18BRL,21.07
18BRL04823,2.29,2.29,18BRL,21.07
18BRL04818,2.66,2.66,18BRL,21.07
18BRL04816,2.84,2.84,18BRL,21.07
18BRL04817,2.59,2.59,18BRL,21.07
18BRL04814,1.59,1.59,18BRL,21.07
18BRL04815,2.1,2.1,18BRL,21.07
18BRL04812,2.39,2.39,18BRL,21.07
18BRL04807,2.6,2.6,18BRL,21.07
18BRL04806,1.79,1.79,18BRL,21.07
18BRL04805,2.38,2.38,18BRL,21.07
18BRL04801,0.43,0.43,18BRL,21.07
18BRL04802,2.15,2.15,18BRL,21.07
18BRL04800,2.15,2.15,18BRL,21.07
18BRL04799,2.39,2.39,18BRL,21.07
18BRL04798,2.84,2.84,18BRL,21.07
18BRL04797,2.09,2.09,18BRL,21.07
18BRL04796,2.38,2.38,18BRL,21.07
18BRL04794,0.55,0.55,18BRL,21.07
18BRL04793,7.04,7.04,18BRL,21.07
18BRL04792,1.52,1.52,18BRL,21.07
18BRL04789,2.12,2.12,18BRL,21.07
18BRL04788,1.4,1.4,18BRL,21.07
18BRL04787,4.43,4.43,18BRL,21.07
18BRL04786,2.65,2.65,18BRL,21.07
18BRL04785,1.75,1.75,18BRL,21.07
18RNG09421,1.2,1.2,18RNG,21.07
18RNG09420,1.87,1.87,18RNG,21.07
18RNG09419,1.8,1.8,18RNG,21.07
18RNG09416,2.88,2.88,18RNG,21.07
18RNG09410,3.03,3.03,18RNG,21.07
18RNG09413,3.57,3.57,18RNG,21.07
18RNG09414,1.49,1.49,18RNG,21.07
18RNG09411,1.65,1.65,18RNG,21.07
18RNG09418,3.53,3.53,18RNG,21.07
18RNG09409,2.77,2.77,18RNG,21.07
18RNG09415,2.89,2.89,18RNG,21.07
18RNG09417,1.96,1.96,18RNG,21.07
18RNG09408,1.29,1.29,18RNG,21.07
18RNG09407,6,6,18RNG,21.07
18RNG09404,4.47,4.47,18RNG,21.07
18RNG09403,2.06,2.06,18RNG,21.07
18RNG09405,3.23,3.23,18RNG,21.07
18RNG09402,5.26,5.26,18RNG,21.07
18RNG09398,3.05,3.05,18RNG,21.07
18RNG09400,1.56,1.56,18RNG,21.07
18RNG09397,3.8,3.8,18RNG,21.07
18RNG09395,3.93,3.93,18RNG,21.07
18RNG09396,1.82,1.82,18RNG,21.07
18RNG09394,1.75,1.75,18RNG,21.07
18RNG09393,2.21,2.21,18RNG,21.07
18RNG09392,1.6,1.6,18RNG,21.07
18RNG09391,1.89,1.89,18RNG,21.07
18RNG09390,1.23,1.23,18RNG,21.07
18RNG09389,1.33,1.33,18RNG,21.07
18RNG09388,1.44,1.44,18RNG,21.07
18RNG09383,1.63,1.63,18RNG,21.07
18RNG09379,1.47,1.47,18RNG,21.07
18RNG09374,3.18,3.18,18RNG,21.07
18RNG09373,1.28,1.28,18RNG,21.07
18RNG09372,2.82,2.82,18RNG,21.07
18RNG09371,1.56,1.56,18RNG,21.07
18RNG09369,2.43,2.43,18RNG,21.07
18RNG09368,1.35,1.35,18RNG,21.07
18RNG09364,1.07,1.07,18RNG,21.07
18RNG09363,1.21,1.21,18RNG,21.07
18RNG09362,3,3,18RNG,21.07
18RNG09361,1.92,1.92,18RNG,21.07
18RNG09359,3.56,3.56,18RNG,21.07
18RNG09360,1.5,1.5,18RNG,21.07
18RNG09357,2.89,2.89,18RNG,21.07
18RNG09353,1.7,1.7,18RNG,21.07
18RNG09352,3.19,3.19,18RNG,21.07
18RNG09350,1.57,1.57,18RNG,21.07
18RNG09348,4.25,4.25,18RNG,21.07
18RNG09347,3.22,3.22,18RNG,21.07
18RNG09346,3.38,3.38,18RNG,21.07
18RNG09338,1.64,1.64,18RNG,21.07
18RNG09339,3.03,3.03,18RNG,21.07
18RNG09337,1.57,1.57,18RNG,21.07
18RNG09336,3.26,3.26,18RNG,21.07
18RNG09335,1.74,1.74,18RNG,21.07
18RNG09333,2.05,2.05,18RNG,21.07
18RNG09331,4.24,4.24,18RNG,21.07
18RNG09327,2.93,2.93,18RNG,21.07
18RNG09329,1.95,1.95,18RNG,21.07
18RNG09330,3.88,3.88,18RNG,21.07
18RNG09324,2.83,2.83,18RNG,21.07
18RNG09325,1.72,1.72,18RNG,21.07
18RNG09326,1.26,1.26,18RNG,21.07
18RNG09322,2.66,2.66,18RNG,21.07
18RNG09321,1.53,1.53,18RNG,21.07
18RNG09323,1.28,1.28,18RNG,21.07
18RNG09320,1.07,1.07,18RNG,21.07
18RNG09318,2.59,2.59,18RNG,21.07
18RNG09319,3.22,3.22,18RNG,21.07
18RNG09314,2.87,2.87,18RNG,21.07
18RNG09315,1.78,1.78,18RNG,21.07
18RNG09313,1.5,1.5,18RNG,21.07
18RNG09311,2.77,2.77,18RNG,21.07
18RNG09310,3.14,3.14,18RNG,21.07
18RNG09309,2.59,2.59,18RNG,21.07
18RNG09308,1.24,1.24,18RNG,21.07
18RNG09307,1.58,1.58,18RNG,21.07
18RNG09305,2.15,2.15,18RNG,21.07
18RNG09300,1.26,1.26,18RNG,21.07
18RNG09298,1.9,1.9,18RNG,21.07
18RNG09297,1.35,1.35,18RNG,21.07
18RNG09296,3,3,18RNG,21.07
18RNG09295,2.9,2.9,18RNG,21.07
18RNG09294,5.1,5.1,18RNG,21.07
18RNG09293,1.81,1.81,18RNG,21.07
18RNG09291,1.76,1.76,18RNG,21.07
18RNG09292,1.8,1.8,18RNG,21.07
18RNG09290,1.76,1.76,18RNG,21.07
18RNG09289,3.35,3.35,18RNG,21.07
18RNG09288,4.74,4.74,18RNG,21.07
18RNG09286,1.6,1.6,18RNG,21.07
18RNG09285,3.24,3.24,18RNG,21.07
18RNG09278,1.74,1.74,18RNG,21.07
18RNG09275,2.73,2.73,18RNG,21.07
18RNG09271,2.8,2.8,18RNG,21.07
18RNG09270,4.27,4.27,18RNG,21.07
18RNG09268,1.77,1.77,18RNG,21.07
18RNG09266,1.74,1.74,18RNG,21.07
18RNG09263,7.49,7.49,18RNG,21.07
18RNG09261,4.85,4.85,18RNG,21.07
18RNG09262,5.17,5.17,18RNG,21.07
18RNG09258,1.79,1.79,18RNG,21.07
18RNG09254,1.43,1.43,18RNG,21.07
18RNG09249,1.7,1.7,18RNG,21.07
18RNG09248,1.77,1.77,18RNG,21.07
18RNG09246,1.61,1.61,18RNG,21.07
18RNG09245,2.75,2.75,18RNG,21.07
18RNG09243,2.76,2.76,18RNG,21.07
18RNG09242,2.96,2.96,18RNG,21.07
18RNG09241,1.38,1.38,18RNG,21.07
18RNG09240,1.74,1.74,18RNG,21.07
18RNG09239,2.21,2.21,18RNG,21.07
18RNG09237,2.25,2.25,18RNG,21.07
18RNG09236,1.85,1.85,18RNG,21.07
18RNG09233,2.8,2.8,18RNG,21.07
18RNG09232,3.13,3.13,18RNG,21.07
18RNG09230,3.36,3.36,18RNG,21.07
18RNG09229,1.87,1.87,18RNG,21.07
18RNG09228,4.1,4.1,18RNG,21.07
18RNG09226,1.84,1.84,18RNG,21.07
18RNG09225,5.3,5.3,18RNG,21.07
18RNG09223,4.69,4.69,18RNG,21.07
18RNG09222,1.7,1.7,18RNG,21.07
18RNG09220,3.38,3.38,18RNG,21.07
18RNG09221,1.88,1.88,18RNG,21.07
18RNG09219,2.84,2.84,18RNG,21.07
18RNG09218,2.97,2.97,18RNG,21.07
18RNG09216,3.27,3.27,18RNG,25
18RNG09214,3.48,3.48,18RNG,23
18RNG09213,3.47,3.47,18RNG,23
18RNG09212,3.33,3.33,18RNG,23
18PND15567,8.29,8.29,18PND,25
18CHN14918,36.13,36.13,18CHN,25
18BRL04952,3.37,3.37,18BRL,25
18BRL04946,3.15,3.15,18BRL,25
18BRL04943,3.74,3.74,18BRL,25
18BRL04941,3.78,3.78,18BRL,25
18BRL04939,2.41,2.41,18BRL,25
18BRL04930,3.1,3.1,18BRL,25
18BRL04929,2.9,2.9,18BRL,25
18BGL02419,17.93,17.93,18BGL,23
18BGL02433,17,17,18BGL,25
18BGL02434,14.26,14.26,18BGL,25
18BGL02439,18.03,18.03,18BGL,25
18RNG09423,2.3,2.3,18RNG,21.07
18RNG09433,3.7,3.7,18RNG,21.07
18RNG09432,3.46,3.46,18RNG,21.07
18RNG09425,2.61,2.61,18RNG,21.07
18RNG09427,1.23,1.23,18RNG,21.07
18RNG09431,1.71,1.71,18RNG,21.07
18RNG09430,2.69,2.69,18RNG,21.07
18RNG09435,1.93,1.93,18RNG,21.07
18RNG09424,2.64,2.64,18RNG,21.07
18RNG09437,4.21,4.21,18RNG,21.07
18RNG09438,2.68,2.68,18RNG,21.07
18RNG09440,2.28,2.28,18RNG,21.07
18RNG09442,1.14,1.14,18RNG,21.07
18RNG09443,7.58,7.58,18RNG,21.07
18RNG09445,2.62,2.62,18RNG,21.07
18RNG09449,2.95,2.95,18RNG,21.07
18RNG09448,2.95,2.95,18RNG,21.07
18RNG09451,3.23,3.23,18RNG,21.07
18RNG09452,3.15,3.15,18RNG,21.07
18RNG09453,6.86,6.86,18RNG,21.07
18RNG09457,2.01,2.01,18RNG,21.07
18RNG09460,4.75,4.75,18RNG,21.07
18RNG09461,2.98,2.98,18RNG,21.07
18RNG09462,3.08,3.08,18RNG,21.07
18RNG09463,3.66,3.66,18RNG,21.07
18RNG09465,2.79,2.79,18RNG,21.07
18RNG09466,3.34,3.34,18RNG,21.07
18RNG09467,2.69,2.69,18RNG,21.07
18RNG09469,2.6,2.6,18RNG,21.07
18RNG09471,2.99,2.99,18RNG,21.07
18RNG09473,4.55,4.55,18RNG,21.07
18RNG09474,2.86,2.86,18RNG,21.07
18RNG09475,5.45,5.45,18RNG,21.07
18RNG09476,3.53,3.53,18RNG,21.07
18RNG09477,2.51,2.51,18RNG,21.07
18RNG09480,3.04,3.04,18RNG,21.07
18RNG09483,4.72,4.72,18RNG,21.07
18RNG09482,8.11,8.11,18RNG,21.07
18RNG09486,3.62,3.62,18RNG,21.07
18RNG09489,4.33,4.33,18RNG,21.07
18RNG09488,1.69,1.69,18RNG,21.07
18RNG09490,2.66,2.66,18RNG,21.07
18RNG09491,1.6,1.6,18RNG,21.07
18RNG09494,2.84,2.84,18RNG,21.07
18RNG09492,5.06,5.06,18RNG,21.07
18RNG09497,2.48,2.48,18RNG,21.07
18RNG09495,3.8,3.8,18RNG,21.07
18RNG09496,3.14,3.14,18RNG,21.07
18RNG09498,2.78,2.78,18RNG,21.07
18RNG09499,1.96,1.96,18RNG,21.07
18RNG09552,6.83,6.83,18RNG,21.07
18RNG09505,6.69,6.69,18RNG,21.07
18RNG09506,3.39,3.39,18RNG,21.07
18RNG09508,7.15,7.15,18RNG,21.07
18RNG09512,3.24,3.24,18RNG,21.07
18RNG09514,4.37,4.37,18RNG,21.07
18RNG09516,5.32,5.32,18RNG,21.07
18RNG09522,2.7,2.7,18RNG,21.07
18RNG09524,3.78,3.78,18RNG,21.07
18RNG09525,6.17,6.17,18RNG,21.07
18RNG09526,3.91,3.91,18RNG,21.07
18RNG09527,3.19,3.19,18RNG,21.07
18RNG09530,8.98,8.98,18RNG,21.07
18RNG09533,5.34,5.34,18RNG,21.07
18RNG09534,3.04,3.04,18RNG,21.07
18RNG09535,5.61,5.61,18RNG,21.07
18RNG09543,6.69,6.69,18RNG,21.07
18RNG09544,3.4,3.4,18RNG,21.07
18RNG09545,6.2,6.2,18RNG,21.07
18RNG09547,6.13,6.13,18RNG,21.07
18RNG09548,3.45,3.45,18RNG,21.07
18RNG09549,4.86,4.86,18RNG,21.07
18RNG09550,7.13,7.13,18RNG,21.07
18RNG09554,7.72,7.72,18RNG,19
18RNG09553,7.45,7.45,18RNG,19
18ERS15778,2.9,2.9,18ERS,19
18ERS15777,3.35,3.35,18ERS,19
18ERS15774,2.18,2.18,18ERS,19
18CHN14927,6.32,6.32,18CHN,19
18CHN14921,3.85,3.85,18CHN,19
18BRL04957,11.64,11.64,18BRL,17
18RNG09656,3.3,3.3,18RNG,21.07
18RNG09655,4,4,18RNG,21.07
18RNG09555,3.48,3.48,18RNG,21.07
18RNG09559,3.3,3.3,18RNG,21.07
18RNG09561,3.2,3.2,18RNG,21.07
18RNG09562,5.65,5.65,18RNG,21.07
18RNG09563,4.96,4.96,18RNG,21.07
18RNG09564,6.71,6.71,18RNG,21.07
18RNG09565,5,5,18RNG,21.07
18RNG09566,4.38,4.38,18RNG,21.07
18RNG09567,4.2,4.2,18RNG,21.07
18RNG09570,7.94,7.94,18RNG,21.07
18RNG09571,6.66,6.66,18RNG,21.07
18RNG09572,4.41,4.41,18RNG,21.07
18RNG09573,4.85,4.85,18RNG,21.07
18RNG09575,6.43,6.43,18RNG,21.07
18RNG09582,2.1,2.1,18RNG,21.07
18RNG09583,6.75,6.75,18RNG,21.07
18RNG09585,3.96,3.96,18RNG,21.07
18RNG09586,4.74,4.74,18RNG,21.07
18RNG09587,4.99,4.99,18RNG,21.07
18RNG09588,4.78,4.78,18RNG,21.07
18RNG09589,3.21,3.21,18RNG,21.07
18RNG09591,7.82,7.82,18RNG,21.07
18RNG09593,7.65,7.65,18RNG,21.07
18RNG09594,5.36,5.36,18RNG,21.07
18RNG09595,3.32,3.32,18RNG,21.07
18RNG09596,3.82,3.82,18RNG,21.07
18RNG09597,5.05,5.05,18RNG,21.07
18RNG09598,3.77,3.77,18RNG,21.07
18RNG09600,3.16,3.16,18RNG,21.07
18RNG09601,3.04,3.04,18RNG,21.07
18RNG09602,4.98,4.98,18RNG,21.07
18RNG09605,3.1,3.1,18RNG,21.07
18RNG09606,6.7,6.7,18RNG,21.07
18RNG09607,4.37,4.37,18RNG,21.07
18RNG09611,5.01,5.01,18RNG,21.07
18RNG09612,3.46,3.46,18RNG,21.07
18RNG09613,5.02,5.02,18RNG,21.07
18RNG09614,4.09,4.09,18RNG,21.07
18RNG09620,1.99,1.99,18RNG,21.07
18RNG09623,4.53,4.53,18RNG,21.07
18RNG09625,6,6,18RNG,21.07
18RNG09626,4.89,4.89,18RNG,21.07
18RNG09629,6.33,6.33,18RNG,21.07
18RNG09631,3.43,3.43,18RNG,21.07
18RNG09632,3.85,3.85,18RNG,21.07
18RNG09633,4.58,4.58,18RNG,21.07
18RNG09634,3.25,3.25,18RNG,21.07
18RNG09639,3.36,3.36,18RNG,21.07
18RNG09641,3.16,3.16,18RNG,21.07
18RNG09642,6.97,6.97,18RNG,21.07
18RNG09646,2.95,2.95,18RNG,21.07
18RNG09647,6.23,6.23,18RNG,21.07
18RNG09648,3.31,3.31,18RNG,21.07
18RNG09649,2.99,2.99,18RNG,21.07
18RNG09650,3.24,3.24,18RNG,21.07
18RNG09652,3.37,3.37,18RNG,21.07
18RNG09653,3.98,3.98,18RNG,21.07
18RNG09654,4.64,4.64,18RNG,21.07
18RNG09761,1.21,1.21,18RNG,21.07
18RNG09760,2.56,2.56,18RNG,21.07
18RNG09658,2.06,2.06,18RNG,21.07
18RNG09660,1.26,1.26,18RNG,21.07
18RNG09661,2.13,2.13,18RNG,21.07
18RNG09662,1.29,1.29,18RNG,21.07
18RNG09663,3.08,3.08,18RNG,21.07
18RNG09666,0.94,0.94,18RNG,21.07
18RNG09667,2.64,2.64,18RNG,21.07
18RNG09669,1.54,1.54,18RNG,21.07
18RNG09670,2.41,2.41,18RNG,21.07
18RNG09672,4.88,4.88,18RNG,21.07
18RNG09674,1.09,1.09,18RNG,21.07
18RNG09675,2.68,2.68,18RNG,21.07
18RNG09677,2.84,2.84,18RNG,21.07
18RNG09678,2.15,2.15,18RNG,21.07
18RNG09679,1.27,1.27,18RNG,21.07
18RNG09682,1.19,1.19,18RNG,21.07
18RNG09683,2.03,2.03,18RNG,21.07
18RNG09684,1.19,1.19,18RNG,21.07
18RNG09685,2.82,2.82,18RNG,21.07
18RNG09688,1.63,1.63,18RNG,21.07
18RNG09692,1.94,1.94,18RNG,21.07
18RNG09694,1.22,1.22,18RNG,21.07
18RNG09695,3.44,3.44,18RNG,21.07
18RNG09696,1.99,1.99,18RNG,21.07
18RNG09700,1.9,1.9,18RNG,21.07
18RNG09703,1.96,1.96,18RNG,21.07
18RNG09705,3.14,3.14,18RNG,21.07
18RNG09706,3.35,3.35,18RNG,21.07
18RNG09708,3.69,3.69,18RNG,21.07
18RNG09709,4.48,4.48,18RNG,21.07
18RNG09710,3.3,3.3,18RNG,21.07
18RNG09711,3.58,3.58,18RNG,21.07
18RNG09712,1.88,1.88,18RNG,21.07
18RNG09713,1.26,1.26,18RNG,21.07
18RNG09714,3.72,3.72,18RNG,21.07
18RNG09715,4.14,4.14,18RNG,21.07
18RNG09719,3.18,3.18,18RNG,21.07
18RNG09720,0.92,0.92,18RNG,21.07
18RNG09722,1.99,1.99,18RNG,21.07
18RNG09725,1.88,1.88,18RNG,21.07
18RNG09726,1.73,1.73,18RNG,21.07
18RNG09728,2.4,2.4,18RNG,21.07
18RNG09730,1.16,1.16,18RNG,21.07
18RNG09731,1.18,1.18,18RNG,21.07
18RNG09732,4.23,4.23,18RNG,21.07
18RNG09733,1.64,1.64,18RNG,21.07
18RNG09738,4.27,4.27,18RNG,21.07
18RNG09740,2.99,2.99,18RNG,21.07
18RNG09741,1.21,1.21,18RNG,21.07
18RNG09743,2.28,2.28,18RNG,21.07
18RNG09745,2.4,2.4,18RNG,21.07
18RNG09746,2.84,2.84,18RNG,21.07
18RNG09748,1.17,1.17,18RNG,21.07
18RNG09750,1.98,1.98,18RNG,21.07
18RNG09751,2.59,2.59,18RNG,21.07
18RNG09752,2.29,2.29,18RNG,21.07
18RNG09754,2.73,2.73,18RNG,21.07
18RNG09755,1.92,1.92,18RNG,21.07
18RNG09756,1.2,1.2,18RNG,21.07
18RNG09774,5.6,5.6,18RNG,22
18RNG09765,3.02,3.02,18RNG,20
18RNG09762,2.95,2.95,18RNG,20
18PND15579,0.9,0.9,18PND,18.5
18PND15576,1.05,1.05,18PND,18.5
18PND15575,0.94,0.94,18PND,18.5
18PND15573,1.03,1.03,18PND,18.5
18PND15570,0.94,0.94,18PND,18.5
18CHN14997,3.63,3.63,18CHN,18.5
18CHN14990,4.9,4.9,18CHN,18.5
18CHN14987,4.92,4.92,18CHN,18.5
18CHN14985,4.94,4.94,18CHN,18.5
18CHN14984,4.57,4.57,18CHN,18.5
18CHN14981,3.88,3.88,18CHN,16.5
18CHN14979,2.81,2.81,18CHN,16.5
18CHN14963,1.26,1.26,18CHN,16.5
18CHN14961,1.26,1.26,18CHN,16.5
18CHN14960,1.23,1.23,18CHN,16.5
18CHN14953,1.24,1.24,18CHN,16.5
18CHN14952,1.23,1.23,18CHN,16.5
18CHN14951,3.82,3.82,18CHN,16.5
18CHN14945,3.89,3.89,18CHN,16.5
18CHN14941,3.81,3.81,18CHN,16.5
18CHN14931,3.82,3.82,18CHN,16.5
18BRL04965,3.17,3.17,18BRL,16.5
18BRL04964,2.87,2.87,18BRL,16.5
18BRL04961,2.95,2.95,18BRL,16.5
18BRL04960,2.97,2.97,18BRL,16.5
18BRL04959,2.96,2.96,18BRL,16.5
18CHN14934,3.77,3.77,18CHN,16.5
18CHN14933,2.82,2.82,18CHN,16.5
18CHN14932,3.38,3.38,18CHN,16.5
18RNG09825,1.85,1.85,18RNG,21.07
18RNG09824,1.75,1.75,18RNG,21.07
18RNG09775,2.05,2.05,18RNG,21.07
18RNG09776,3.22,3.22,18RNG,21.07
18RNG09777,2.79,2.79,18RNG,21.07
18RNG09780,2.51,2.51,18RNG,21.07
18RNG09781,2,2,18RNG,21.07
18RNG09784,2.25,2.25,18RNG,21.07
18RNG09786,3.46,3.46,18RNG,21.07
18RNG09787,2.84,2.84,18RNG,21.07
18RNG09788,3.08,3.08,18RNG,21.07
18RNG09790,3.8,3.8,18RNG,21.07
18RNG09791,1.71,1.71,18RNG,21.07
18RNG09793,2.49,2.49,18RNG,21.07
18RNG09794,2.85,2.85,18RNG,21.07
18RNG09797,1.41,1.41,18RNG,21.07
18RNG09798,3.55,3.55,18RNG,21.07
18RNG09799,2.26,2.26,18RNG,21.07
18RNG09800,1,1,18RNG,21.07
18RNG09801,2.66,2.66,18RNG,21.07
18RNG09802,3.31,3.31,18RNG,21.07
18RNG09804,2.35,2.35,18RNG,21.07
18RNG09805,2.64,2.64,18RNG,21.07
18RNG09807,2.73,2.73,18RNG,21.07
18RNG09808,2.88,2.88,18RNG,21.07
18RNG09809,3.24,3.24,18RNG,21.07
18RNG09811,3.37,3.37,18RNG,21.07
18RNG09812,2.23,2.23,18RNG,21.07
18RNG09813,2.84,2.84,18RNG,21.07
18RNG09815,3.75,3.75,18RNG,21.07
18RNG09816,3.86,3.86,18RNG,21.07
18RNG09817,4.8,4.8,18RNG,21.07
18RNG09818,4.41,4.41,18RNG,21.07
18RNG09819,1.71,1.71,18RNG,21.07
18RNG09822,2.99,2.99,18RNG,21.07
18RNG09925,3.91,3.91,18RNG,21.07
18RNG09924,1.99,1.99,18RNG,21.07
18RNG09826,1.94,1.94,18RNG,21.07
18RNG09827,2.95,2.95,18RNG,21.07
18RNG09828,3.16,3.16,18RNG,21.07
18RNG09830,4.45,4.45,18RNG,21.07
18RNG09831,3.65,3.65,18RNG,21.07
18RNG09832,2.58,2.58,18RNG,21.07
18RNG09834,2.21,2.21,18RNG,21.07
18RNG09837,2.99,2.99,18RNG,21.07
18RNG09838,2.63,2.63,18RNG,21.07
18RNG09839,1.67,1.67,18RNG,21.07
18RNG09841,2.67,2.67,18RNG,21.07
18RNG09842,2.54,2.54,18RNG,21.07
18RNG09843,2.7,2.7,18RNG,21.07
18RNG09844,2.77,2.77,18RNG,21.07
18RNG09846,2.66,2.66,18RNG,21.07
18RNG09847,1.13,1.13,18RNG,21.07
18RNG09848,2.25,2.25,18RNG,21.07
18RNG09849,2.6,2.6,18RNG,21.07
18RNG09850,2.37,2.37,18RNG,21.07
18RNG09851,1.46,1.46,18RNG,21.07
18RNG09852,3.2,3.2,18RNG,21.07
18RNG09853,2.56,2.56,18RNG,21.07
18RNG09855,4.35,4.35,18RNG,21.07
18RNG09856,3.1,3.1,18RNG,21.07
18RNG09857,1.6,1.6,18RNG,21.07
18RNG09858,1.94,1.94,18RNG,21.07
18RNG09859,2.49,2.49,18RNG,21.07
18RNG09860,3.31,3.31,18RNG,21.07
18RNG09862,1.88,1.88,18RNG,21.07
18RNG09863,2.21,2.21,18RNG,21.07
18RNG09864,2.51,2.51,18RNG,21.07
18RNG09865,3.19,3.19,18RNG,21.07
18RNG09866,2.58,2.58,18RNG,21.07
18RNG09867,3.41,3.41,18RNG,21.07
18RNG09868,3.7,3.7,18RNG,21.07
18RNG09869,2.54,2.54,18RNG,21.07
18RNG09870,2.03,2.03,18RNG,21.07
18RNG09871,1.38,1.38,18RNG,21.07
18RNG09872,2.41,2.41,18RNG,21.07
18RNG09873,2.16,2.16,18RNG,21.07
18RNG09874,2.11,2.11,18RNG,21.07
18RNG09875,2.82,2.82,18RNG,21.07
18RNG09876,3.33,3.33,18RNG,21.07
18RNG09877,2.05,2.05,18RNG,21.07
18RNG09878,2.49,2.49,18RNG,21.07
18RNG09879,2,2,18RNG,21.07
18RNG09880,1.57,1.57,18RNG,21.07
18RNG09881,2.66,2.66,18RNG,21.07
18RNG09882,5.77,5.77,18RNG,21.07
18RNG09883,2.17,2.17,18RNG,21.07
18RNG09885,2.9,2.9,18RNG,21.07
18RNG09886,2.64,2.64,18RNG,21.07
18RNG09887,2.92,2.92,18RNG,21.07
18RNG09888,1.89,1.89,18RNG,21.07
18RNG09889,2.5,2.5,18RNG,21.07
18RNG09890,1.89,1.89,18RNG,21.07
18RNG09891,1.24,1.24,18RNG,21.07
18RNG09893,1.73,1.73,18RNG,21.07
18RNG09894,1.02,1.02,18RNG,21.07
18RNG09895,2.75,2.75,18RNG,21.07
18RNG09896,7.6,7.6,18RNG,21.07
18RNG09897,2.81,2.81,18RNG,21.07
18RNG09898,2.84,2.84,18RNG,21.07
18RNG09899,3.4,3.4,18RNG,21.07
18RNG09900,1.79,1.79,18RNG,21.07
18RNG09901,2.68,2.68,18RNG,21.07
18RNG09902,2.93,2.93,18RNG,21.07
18RNG09904,3.83,3.83,18RNG,21.07
18RNG09905,2.5,2.5,18RNG,21.07
18RNG09906,1.97,1.97,18RNG,21.07
18RNG09907,7.65,7.65,18RNG,21.07
18RNG09908,2.02,2.02,18RNG,21.07
18RNG09909,4.56,4.56,18RNG,21.07
18RNG09910,3.72,3.72,18RNG,21.07
18RNG09911,3.08,3.08,18RNG,21.07
18RNG09912,4.97,4.97,18RNG,21.07
18RNG09915,3.79,3.79,18RNG,21.07
18RNG09916,2.07,2.07,18RNG,21.07
18RNG09917,2.91,2.91,18RNG,21.07
18RNG09919,2.39,2.39,18RNG,21.07
18RNG09920,4.06,4.06,18RNG,21.07
18RNG09921,2.82,2.82,18RNG,21.07
18RNG09922,2.52,2.52,18RNG,21.07
18RNG09923,4.4,4.4,18RNG,21.07
18BRL04976,8.53,8.53,18BRL,19.5
18RNG09926,1.95,1.95,18RNG,0
18BRL04977,6.11,6.11,18BRL,0
18ERS15779,2.8,2.8,18ERS,0
18BGL02450,9.06,9.06,18BGL,17.86
18CHN15010,12.3,12.3,18CHN,0
18RNG10026,2.28,2.28,18RNG,21.07
18RNG10025,4.87,4.87,18RNG,21.07
18RNG10024,2.35,2.35,18RNG,21.07
18RNG10022,2.54,2.54,18RNG,21.07
18RNG10020,3.54,3.54,18RNG,21.07
18RNG10019,2.12,2.12,18RNG,21.07
18RNG10018,3.36,3.36,18RNG,21.07
18RNG10017,2.56,2.56,18RNG,21.07
18RNG10016,5.84,5.84,18RNG,21.07
18RNG10015,2.93,2.93,18RNG,21.07
18RNG10014,0.75,0.75,18RNG,21.07
18RNG10013,2.7,2.7,18RNG,21.07
18RNG10012,2.32,2.32,18RNG,21.07
18RNG10011,1.89,1.89,18RNG,21.07
18RNG10010,2.7,2.7,18RNG,21.07
18RNG10009,3.77,3.77,18RNG,21.07
18RNG10008,0.74,0.74,18RNG,21.07
18RNG10007,4.16,4.16,18RNG,21.07
18RNG10006,1.26,1.26,18RNG,21.07
18RNG10005,1.86,1.86,18RNG,21.07
18RNG10003,1.49,1.49,18RNG,21.07
18RNG10001,0.83,0.83,18RNG,21.07
18RNG10000,0.88,0.88,18RNG,21.07
18RNG09999,1.4,1.4,18RNG,21.07
18RNG09998,1.9,1.9,18RNG,21.07
18RNG09997,2.28,2.28,18RNG,21.07
18RNG09994,1.47,1.47,18RNG,21.07
18RNG09992,1.04,1.04,18RNG,21.07
18RNG09990,0.88,0.88,18RNG,21.07
18RNG09989,0.63,0.63,18RNG,21.07
18RNG09988,1.8,1.8,18RNG,21.07
18RNG09986,1.83,1.83,18RNG,21.07
18RNG09985,1.89,1.89,18RNG,21.07
18RNG09980,2.63,2.63,18RNG,21.07
